frame,time_s,nose_x,nose_y,l_eye_x,l_eye_y,r_eye_x,r_eye_y,l_ear_x,l_ear_y,r_ear_x,r_ear_y,l_shoulder_x,l_shoulder_y,r_shoulder_x,r_shoulder_y,l_elbow_x,l_elbow_y,r_elbow_x,r_elbow_y,l_wrist_x,l_wrist_y,r_wrist_x,r_wrist_y,l_hip_x,l_hip_y,r_hip_x,r_hip_y,l_knee_x,l_knee_y,r_knee_x,r_knee_y,l_ankle_x,l_ankle_y,r_ankle_x,r_ankle_y,pred_label,pred_conf
713,23.76660855745721,791.3880615234375,212.2646942138672,798.7890014648438,204.4688873291016,781.3167724609375,205.40586853027344,807.4996948242188,207.12168884277344,764.0299072265625,209.33865356445312,820.0328979492188,246.50933837890625,749.2092895507812,252.40782165527344,837.01171875,209.86456298828125,732.5012817382812,227.49562072753903,817.52880859375,155.7133026123047,748.881591796875,179.3760223388672,808.2266235351562,404.2915344238281,762.77001953125,405.9583435058594,803.179931640625,517.7265625,762.3660888671875,517.5166625976562,794.6024780273438,628.14453125,764.3946533203125,628.088623046875,Tadasana,0.9999542
714,23.799941809290956,791.1080932617188,212.45481872558597,798.5719604492188,204.68341064453125,781.076416015625,205.58030700683597,807.413330078125,207.36790466308597,763.922607421875,209.50735473632807,820.150146484375,246.6341552734375,748.8751831054688,252.6511383056641,837.3116455078125,209.5856170654297,731.7700805664062,227.9561309814453,817.8096313476562,154.1922149658203,747.998779296875,179.0585174560547,808.515625,404.7033386230469,762.7263793945312,406.3931274414063,803.3949584960938,518.3228149414062,761.891357421875,518.0042114257812,795.2059936523438,628.593017578125,764.3369140625,628.3204956054688,Tadasana,0.99995416
715,23.83327506112469,790.6019287109375,212.5118865966797,798.2175903320312,204.71641540527344,780.4437255859375,205.63999938964844,807.5322875976562,207.40370178222656,763.4935913085938,209.7168731689453,819.9450073242188,246.6337738037109,748.7662353515625,253.09457397460935,836.3641357421875,207.4423828125,731.2514038085938,227.5509185791016,817.9517822265625,151.42247009277344,747.7753295898438,178.8869171142578,808.3270874023438,405.0484313964844,762.6124877929688,406.9437255859375,803.4127197265625,517.6145629882812,762.1766967773438,517.3683471679688,795.2377319335938,627.7476806640625,764.7164916992188,627.228515625,Tadasana,0.9999542
716,23.866608312958437,790.3261108398438,212.46875,797.9432373046875,204.7096405029297,780.1890258789062,205.6341094970703,807.4208374023438,207.52099609375,763.6323852539062,209.89959716796875,819.996337890625,246.7669219970703,748.5983276367188,253.3234405517578,836.150390625,205.22515869140625,729.6632080078125,226.81643676757807,817.9261474609375,146.61570739746094,747.0400390625,178.1478729248047,808.3645629882812,404.9906921386719,762.610107421875,406.935546875,803.4305419921875,517.4887084960938,762.544677734375,517.1953735351562,795.2095947265625,626.9896240234375,764.8888549804688,626.2621459960938,Tadasana,0.9999542
717,23.899941564792176,790.1694946289062,212.48118591308597,797.7538452148438,204.7452392578125,780.0554809570312,205.72276306152344,807.1791381835938,207.54527282714844,763.670654296875,209.99639892578125,819.8163452148438,246.77853393554688,748.8146362304688,253.15548706054688,836.082763671875,206.57711791992188,730.1441040039062,227.34695434570312,818.901123046875,149.05360412597656,747.44189453125,179.21998596191406,808.0531616210938,405.0888977050781,762.5614013671875,406.98236083984375,803.2693481445312,518.3495483398438,762.7988891601562,518.0011596679688,794.8928833007812,628.0291137695312,764.9468383789062,627.4650268554688,Tadasana,0.99995434
718,23.93327481662592,790.11572265625,212.47994995117188,797.7720336914062,204.74110412597656,779.9295043945312,205.72781372070312,807.4024047851562,207.55064392089844,763.43701171875,210.09837341308597,819.9575805664062,246.48753356933597,748.5789794921875,253.3986358642578,835.9112548828125,205.2080841064453,729.9238891601562,227.6094207763672,818.2908325195312,147.0244598388672,747.1328125,179.0828094482422,808.2517700195312,404.58544921875,762.3931884765625,406.6708068847656,803.8480834960938,517.1370849609375,762.337890625,516.9271240234375,795.8211059570312,626.5033569335938,764.6793212890625,625.8529052734375,Tadasana,0.9999544
719,23.966608068459657,789.8775024414062,212.59608459472656,797.5020751953125,204.8118438720703,779.677734375,205.82000732421875,807.2393798828125,207.44534301757807,763.31689453125,210.13449096679688,819.6229248046875,246.303466796875,748.9169311523438,253.48959350585935,835.6980590820312,203.177978515625,730.3246459960938,226.66159057617188,818.2990112304688,143.46743774414062,746.9888916015625,177.70870971679688,807.977783203125,404.78131103515625,762.6264038085938,406.9241027832031,803.1838989257812,517.5172729492188,762.9664306640625,517.3439331054688,795.1826782226562,626.6632080078125,765.111083984375,625.8229370117188,Tadasana,0.9999545
720,23.9999413202934,789.9400634765625,212.65939331054688,797.4813232421875,204.9374542236328,779.865234375,205.96116638183597,806.9877319335938,207.66677856445312,763.5712280273438,210.2584686279297,819.59765625,246.6530914306641,748.7757568359375,253.1659698486328,835.5719604492188,206.22271728515625,730.0310668945312,226.45155334472656,817.7640380859375,149.45370483398438,747.2333374023438,177.78439331054688,808.1148071289062,404.5118713378906,762.5770874023438,406.5447082519531,803.41064453125,516.3230590820312,762.270263671875,516.4979248046875,795.8538818359375,625.752685546875,764.4720458984375,625.6527709960938,Tadasana,0.9999545
721,24.033274572127137,789.8569946289062,212.4991607666016,797.5906982421875,204.7950592041016,779.685791015625,205.8032073974609,807.4918212890625,207.61941528320312,763.5968017578125,210.2486267089844,819.9446411132812,246.5484161376953,748.95361328125,253.5206298828125,835.25830078125,203.885009765625,729.9671630859375,226.6807098388672,817.9752197265625,144.982177734375,747.0494384765625,177.82156372070312,808.047607421875,404.9202880859375,762.4605102539062,406.9958801269531,803.2688598632812,517.46484375,762.4003295898438,517.1401977539062,795.1015014648438,626.6624755859375,764.7371215820312,625.899169921875,Tadasana,0.99995464
722,24.06660782396088,789.613525390625,212.8121795654297,797.46142578125,205.07061767578125,779.4713745117188,206.04342651367188,807.6566772460938,207.6466217041016,763.67236328125,210.245849609375,819.7945556640625,246.0213623046875,749.0703125,253.3385772705078,834.4571533203125,200.8790740966797,729.5859985351562,226.13644409179688,817.9939575195312,139.4585418701172,746.993896484375,177.21372985839844,807.9295654296875,404.9952087402344,762.45263671875,407.14105224609375,803.1638793945312,517.875,762.38037109375,517.1915283203125,795.2423706054688,627.0524291992188,764.8281860351562,625.5989990234375,Tadasana,0.99995476
723,24.09994107579462,789.7886962890625,212.82781982421875,797.6249389648438,205.2365264892578,779.7050170898438,206.1180725097656,807.7354125976562,208.05227661132807,763.9385986328125,210.43284606933597,819.642578125,246.33395385742188,749.2198486328125,253.2001037597656,834.1276245117188,200.72540283203125,729.9813842773438,225.46458435058597,818.0389404296875,138.11117553710938,747.5136108398438,176.3305206298828,807.58544921875,404.973876953125,762.2400512695312,406.9146728515625,802.9839477539062,518.3040161132812,762.2816772460938,517.2542724609375,795.0784912109375,627.4321899414062,764.6544799804688,625.6943969726562,Tadasana,0.9999548
724,24.13327432762836,789.8273315429688,213.2340087890625,797.6668090820312,205.61260986328125,779.7857666015625,206.4451904296875,807.6655883789062,208.3321228027344,763.8348999023438,210.57083129882807,819.719482421875,246.5138702392578,749.0569458007812,253.3009033203125,834.58203125,201.52220153808597,729.9239501953125,225.6071929931641,817.9461669921875,139.9277801513672,746.9544067382812,176.41139221191406,807.859619140625,405.3684997558594,762.3189086914062,407.2384948730469,803.1132202148438,518.5947265625,761.685791015625,517.3753051757812,795.6358642578125,627.4015502929688,764.4146728515625,625.2846069335938,Tadasana,0.9999549
725,24.166607579462102,789.4744873046875,213.2884521484375,797.3924560546875,205.7096405029297,779.4829711914062,206.476806640625,807.5230102539062,208.4896697998047,763.5955200195312,210.58929443359372,819.5697631835938,246.65354919433597,748.7877197265625,253.31727600097656,834.4008178710938,202.66925048828125,729.4672241210938,225.6067352294922,817.0936279296875,142.80740356445312,746.693115234375,176.29150390625,807.782958984375,404.95989990234375,762.1664428710938,406.893310546875,803.2642211914062,517.8577880859375,761.6796875,517.1941528320312,795.58984375,626.8331298828125,764.241455078125,625.4285888671875,Tadasana,0.9999549
726,24.199940831295844,789.40771484375,213.75796508789065,797.2927856445312,206.0384063720703,779.2879028320312,206.9060821533203,807.5486450195312,208.51026916503903,763.3431396484375,210.8662872314453,819.24658203125,246.58009338378903,748.8693237304688,253.4859161376953,833.4501342773438,200.93202209472656,729.4420166015625,225.2699737548828,817.6428833007812,140.1901092529297,746.7330322265625,176.83779907226562,807.8463745117188,405.6776428222656,762.3837890625,407.6789855957031,803.0469360351562,518.36279296875,761.6168823242188,517.3167114257812,795.8695678710938,626.365966796875,764.203857421875,624.1021728515625,Tadasana,0.99995494
727,24.233274083129583,789.4803466796875,214.0274658203125,797.3773803710938,206.3009185791016,779.4461669921875,207.166748046875,807.60888671875,208.5874481201172,763.5607299804688,210.8933563232422,819.368896484375,246.0070343017578,748.83349609375,253.18296813964844,833.4706420898438,199.73228454589844,729.4784545898438,225.3711853027344,817.4279174804688,137.9622039794922,746.8026733398438,176.8252716064453,808.0886840820312,405.330810546875,762.3938598632812,407.3801574707031,803.2540283203125,517.6602172851562,760.9642944335938,516.419189453125,796.634765625,625.9779663085938,764.0391845703125,623.4365844726562,Tadasana,0.999955
728,24.266607334963325,789.2811279296875,214.13751220703125,797.1936645507812,206.44163513183597,779.2915649414062,207.2291259765625,807.44189453125,208.75392150878903,763.5296020507812,210.9104156494141,819.2584838867188,246.4043731689453,748.9739379882812,253.1805877685547,833.4549560546875,201.54946899414065,729.8331909179688,225.4897308349609,817.5470581054688,141.43556213378906,747.0863647460938,176.80490112304688,807.71142578125,405.3817443847656,762.3028564453125,407.2687683105469,802.9931640625,518.659423828125,761.474609375,517.2898559570312,795.6856079101562,627.6710205078125,764.0206298828125,625.00244140625,Tadasana,0.99995506
729,24.299940586797067,789.3474731445312,214.1410980224609,797.5134887695312,206.62335205078125,778.8698120117188,207.731689453125,808.1626586914062,208.9191436767578,762.3695678710938,211.82215881347656,819.7520751953125,243.6773223876953,749.1090087890625,252.4439392089844,832.480224609375,194.92259216308597,731.2393798828125,221.84634399414065,816.664794921875,139.89622497558594,746.4310302734375,176.75022888183594,808.8589477539062,407.0281372070313,762.7926635742188,409.5880432128906,802.8577270507812,516.5638427734375,762.866943359375,517.1248779296875,791.1810302734375,629.2310180664062,765.6678466796875,630.4389038085938,Tadasana,0.9999551
730,24.33327383863081,788.9469604492188,213.98097229003903,797.0263671875,206.2108612060547,778.878662109375,206.9879608154297,807.5778198242188,208.5309295654297,763.110107421875,210.7615203857422,819.4894409179688,246.44554138183597,749.0264892578125,253.75030517578125,834.346435546875,199.7626190185547,730.6034545898438,224.6636505126953,817.44921875,138.35369873046875,746.4117431640625,173.793212890625,807.6480102539062,406.5961608886719,762.2107543945312,408.5760498046875,802.9083251953125,519.3026123046875,761.5723266601562,517.9575805664062,795.8193969726562,628.6337890625,764.8814697265625,625.853271484375,Tadasana,0.9999552
731,24.366607090464548,789.115966796875,213.57313537597656,797.4967651367188,206.04672241210935,778.5673217773438,207.10299682617188,808.477783203125,208.57354736328125,762.238037109375,211.4668426513672,820.26953125,243.5005340576172,748.9192504882812,252.85943603515625,832.388671875,193.16883850097656,730.3591918945312,221.98997497558597,815.7968139648438,136.94200134277344,744.6614990234375,175.4494171142578,809.2090454101562,407.6214599609375,762.6978759765625,410.3068237304688,803.7162475585938,517.05615234375,762.6295776367188,517.3953247070312,791.651123046875,629.9915161132812,765.4465942382812,630.81787109375,Tadasana,0.99995524
732,24.399940342298287,789.142822265625,213.7655487060547,797.0874633789062,206.08859252929688,779.1500854492188,206.81944274902344,807.3262329101562,208.5128936767578,763.1729125976562,210.61349487304688,819.0773315429688,246.01654052734372,748.6136474609375,253.65670776367188,834.1278076171875,197.815185546875,729.862548828125,224.957275390625,817.3121948242188,134.8614501953125,745.9878540039062,174.80328369140625,808.026123046875,405.2594299316406,762.4401245117188,407.4356689453125,803.8140258789062,516.5830078125,761.27099609375,515.6253662109375,796.63525390625,625.4024047851562,764.0950927734375,623.3728637695312,Tadasana,0.99995524
733,24.43327359413203,789.217041015625,213.5545196533203,797.5189819335938,206.17068481445312,778.8040161132812,207.1775054931641,808.2547607421875,208.7874755859375,762.25244140625,211.34442138671875,819.4517211914062,243.41212463378903,748.66748046875,252.20384216308597,831.8125610351562,193.63072204589844,730.6845703125,221.3622894287109,816.2041625976562,138.63490295410156,746.0580444335938,176.7543487548828,809.5416870117188,405.9933471679688,763.2167358398438,408.7196960449219,803.662109375,514.179443359375,762.2968139648438,515.3982543945312,791.7575073242188,626.35107421875,765.1676635742188,629.0716552734375,Tadasana,0.99995524
734,24.46660684596577,789.0731811523438,213.98648071289065,797.0383911132812,206.3123016357422,779.08203125,207.0935821533203,807.380859375,208.81149291992188,763.1273803710938,210.8878326416016,819.0162963867188,246.80471801757807,748.6990966796875,253.36297607421875,833.9998779296875,201.97593688964844,730.451904296875,223.9939117431641,817.359130859375,143.10890197753906,747.698974609375,174.54286193847656,808.078125,405.088623046875,762.407470703125,407.1575622558594,804.3997802734375,515.5342407226562,761.3159790039062,515.4766235351562,797.6005249023438,623.7181396484375,763.8832397460938,623.3046264648438,Tadasana,0.9999553
735,24.49994009779951,789.4476928710938,214.3278350830078,797.3784790039062,206.57077026367188,779.502685546875,207.3171844482422,807.4986572265625,208.81011962890625,763.2744750976562,210.7605133056641,818.9085693359375,246.6147003173828,748.622314453125,253.12864685058597,834.1309204101562,202.05262756347656,729.8070068359375,223.7480010986328,817.0347900390625,143.42787170410156,746.5814819335938,173.9921417236328,808.0965576171875,404.9095153808594,762.4398803710938,407.0139465332031,804.5913696289062,515.0172119140625,761.2295532226562,515.2098388671875,797.8582763671875,623.1021118164062,763.71923828125,623.00244140625,Tadasana,0.9999553
736,24.53327334963325,789.2717895507812,214.47488403320312,797.2102661132812,206.68231201171875,779.3148193359375,207.4809112548828,807.4713745117188,208.77218627929688,763.239990234375,210.81646728515625,818.7377319335938,246.4318084716797,748.8883666992188,252.7355499267578,833.3638916015625,202.35992431640625,730.5904541015625,223.27978515625,816.9901733398438,144.3524627685547,747.8466796875,174.00462341308594,808.0382690429688,404.7493591308594,762.554931640625,406.79144287109375,804.3262939453125,515.2456665039062,761.191650390625,515.2807006835938,798.0392456054688,623.7156982421875,763.70263671875,623.3536376953125,Tadasana,0.9999553
737,24.566606601466997,789.3292846679688,214.5618133544922,797.2986450195312,206.6909027099609,779.2750244140625,207.4637908935547,807.6614379882812,208.72450256347656,763.0007934570312,210.77487182617188,818.8370361328125,246.6302947998047,748.7180786132812,253.0991668701172,833.6181640625,201.6424102783203,730.42724609375,223.69883728027344,816.9356079101562,142.193603515625,747.2848510742188,174.3804473876953,807.9886474609375,405.1188049316406,762.349365234375,407.147705078125,804.4332275390625,515.6710205078125,761.2056274414062,515.5358276367188,797.7448120117188,623.3717651367188,763.3876953125,622.7349853515625,Tadasana,0.9999554
738,24.59993985330073,789.5914916992188,214.27471923828125,797.4619140625,206.5194396972656,779.5714721679688,207.27761840820312,807.478515625,208.8189697265625,763.1678466796875,210.7586975097656,818.7609252929688,246.74229431152344,748.7037963867188,253.03468322753903,833.977294921875,201.4134063720703,730.7818603515625,223.29710388183597,817.438720703125,141.4401092529297,747.7446899414062,173.8399200439453,808.1477661132812,405.1553649902344,762.5266723632812,407.1087341308594,804.7791748046875,516.3790283203125,761.2813110351562,516.0943603515625,797.9491577148438,624.1727905273438,763.384033203125,623.6924438476562,Tadasana,0.9999556
739,24.633273105134474,789.3328857421875,214.55126953125,797.3018188476562,206.6084899902344,779.19873046875,207.45989990234372,807.5975341796875,208.55323791503903,762.6557006835938,210.73004150390625,818.48779296875,246.52883911132807,748.8576049804688,253.0685272216797,834.10888671875,201.6255340576172,731.4539794921875,223.0204315185547,817.7760009765625,143.68643188476562,748.0413818359375,174.2578887939453,807.7099609375,405.22161865234375,762.3992309570312,407.3955383300781,804.3182373046875,515.897705078125,761.7293090820312,516.5416259765625,797.51513671875,623.9830322265625,763.808837890625,624.69140625,Tadasana,0.9999558
740,24.666606356968213,789.2853393554688,214.4846649169922,797.2576293945312,206.64794921875,779.1602172851562,207.41091918945312,807.4840087890625,208.84536743164065,762.548095703125,210.8431701660156,818.167724609375,246.80015563964844,748.6828002929688,253.35089111328125,833.8942260742188,200.9927520751953,731.3528442382812,223.59637451171875,817.755615234375,140.7025146484375,748.392578125,174.46295166015625,807.6611938476562,405.4078063964844,762.4185791015625,407.59765625,804.4213256835938,516.7554931640625,761.9976806640625,517.4401245117188,797.3519897460938,624.2730712890625,763.8728637695312,625.13037109375,Tadasana,0.9999559
741,24.699939608801955,788.4756469726562,214.324462890625,796.6080932617188,206.62550354003903,778.3948364257812,207.36102294921875,807.2808837890625,209.11729431152344,762.357421875,211.00259399414065,818.294921875,247.24685668945312,748.58056640625,252.9861602783203,833.3168334960938,201.7479553222656,731.27978515625,221.87615966796875,817.4000854492188,141.59368896484375,749.173095703125,172.30235290527344,807.7112426757812,405.4984130859375,762.2260131835938,407.3728637695313,804.23583984375,516.6246948242188,761.2866821289062,516.8165893554688,797.6345825195312,624.2346801757812,763.68115234375,624.6976928710938,Tadasana,0.999956
742,24.733272860635697,788.1986083984375,214.40213012695312,796.3629150390625,206.6035003662109,778.0736694335938,207.4701995849609,807.2962646484375,208.9201812744141,762.4345092773438,211.09500122070312,818.594482421875,247.26773071289065,748.7550659179688,252.9120330810547,833.0638427734375,203.0973358154297,731.4722900390625,222.156982421875,817.6655883789062,144.3533935546875,750.2189331054688,172.48854064941406,807.3923950195312,405.7072143554688,761.828125,407.5388488769531,804.0671997070312,517.3648681640625,761.2306518554688,517.3262939453125,797.2122192382812,624.8365478515625,763.4285278320312,624.96484375,Tadasana,0.99995613
743,24.76660611246944,787.7020874023438,213.7776336669922,795.902099609375,206.0613555908203,777.6640014648438,206.83218383789065,806.7634887695312,208.5642852783203,762.0672607421875,210.4892425537109,818.168701171875,247.35498046875,748.65185546875,252.41677856445312,832.892822265625,205.069580078125,731.5800170898438,221.8099670410156,817.4935302734375,147.7727508544922,749.0487060546875,172.20204162597656,807.1788940429688,405.4906921386719,761.9518432617188,407.0753784179688,803.23291015625,516.8921508789062,760.841064453125,516.7242431640625,796.89453125,625.4282836914062,763.4651489257812,625.6170654296875,Tadasana,0.99995625
744,24.799939364303174,788.7984619140625,214.53163146972656,796.8094482421875,206.73106384277344,778.7380981445312,207.4409637451172,807.0768432617188,208.87921142578125,762.2411499023438,210.62969970703125,817.7830200195312,246.94737243652344,748.474365234375,252.4965667724609,833.0791625976562,201.99368286132807,731.8341064453125,221.43081665039065,817.39990234375,141.61224365234375,749.0238037109375,170.68402099609375,807.4205322265625,405.6156921386719,762.2088623046875,407.3658752441406,803.2317504882812,516.8528442382812,760.7424926757812,516.7687377929688,796.6149291992188,624.8458251953125,763.3035278320312,624.9494018554688,Tadasana,0.99995637
745,24.83327261613692,788.6949462890625,214.738037109375,797.0460815429688,207.2229461669922,778.2774658203125,208.0854034423828,807.65625,209.4337921142578,761.0890502929688,211.2740173339844,817.7139892578125,244.717529296875,747.7601928710938,250.6424102783203,830.3754272460938,198.68592834472656,731.5817260742188,216.98504638671875,815.9750366210938,144.74168395996094,747.7093505859375,171.3614959716797,808.23291015625,407.0370178222656,762.2725219726562,409.0547180175781,802.3778076171875,515.6033325195312,761.8292236328125,516.9999389648438,791.0819702148438,626.9783325195312,765.1129760742188,630.8988647460938,Tadasana,0.99995637
746,24.86660586797066,788.2891235351562,214.6282196044922,796.3261108398438,206.9058532714844,778.3438110351562,207.49566650390625,806.46142578125,209.1417388916016,761.8158569335938,210.45993041992188,817.1908569335938,247.6943817138672,748.0255126953125,251.8488922119141,832.6483764648438,205.97317504882807,732.202392578125,219.89015197753903,817.3736572265625,149.6973114013672,749.4523315429688,169.06170654296875,806.8656005859375,405.9012451171875,761.9102172851562,407.20709228515625,801.8526000976562,518.125244140625,760.5738525390625,517.722412109375,795.2544555664062,626.2128295898438,763.9901123046875,626.1613159179688,Tadasana,0.9999564
747,24.8999391198044,788.2638549804688,214.8705596923828,796.1354370117188,207.1826019287109,778.3833618164062,207.72613525390625,805.8587646484375,209.2472076416016,761.4376831054688,210.4127349853516,816.915283203125,247.10626220703125,747.5828857421875,251.2145538330078,833.23974609375,207.05795288085935,732.3826904296875,220.3415679931641,817.3247680664062,150.929931640625,748.90087890625,168.21923828125,807.1544799804688,404.8456726074219,761.9615478515625,406.0676879882813,801.909912109375,517.2843017578125,759.7224731445312,516.8029174804688,795.060302734375,625.8222045898438,762.92041015625,625.6849975585938,Tadasana,0.99995637
748,24.933272371638143,787.6129150390625,214.66232299804688,795.6796264648438,206.83969116210935,777.5031127929688,207.50689697265625,805.9403686523438,208.9462127685547,760.67578125,210.5677032470703,816.8990478515625,246.93443298339844,747.4031372070312,252.48448181152344,832.7529907226562,205.2079925537109,731.8392944335938,222.9634246826172,817.136962890625,146.92874145507812,747.8836059570312,169.8204345703125,807.3073120117188,405.7630310058594,762.0503540039062,407.4891357421875,801.3959350585938,518.2138671875,759.6183471679688,518.1736450195312,794.40673828125,626.09130859375,763.0874633789062,625.9638061523438,Tadasana,0.99995637
749,24.96660562347188,787.13525390625,214.89537048339844,795.1190795898438,207.0771026611328,777.0701904296875,207.83140563964844,805.489013671875,209.27008056640625,760.6424560546875,211.07997131347656,816.8148803710938,247.78775024414065,747.1893310546875,252.84278869628903,832.507080078125,205.78643798828125,730.6666870117188,221.70132446289065,816.5598754882812,148.42318725585938,748.0411987304688,169.8976287841797,807.3056030273438,406.2793884277344,762.0849609375,407.9449462890625,800.79345703125,517.6058349609375,759.6771850585938,517.9222412109375,794.4688720703125,625.7361450195312,763.3119506835938,626.0247192382812,Tadasana,0.9999564
750,24.999938875305624,787.5426025390625,215.20460510253903,795.262451171875,207.527099609375,777.5836181640625,208.15431213378903,804.886474609375,209.96290588378903,760.804443359375,211.37353515625,815.7540283203125,248.7753448486328,747.0044555664062,252.85484313964844,831.588134765625,204.825439453125,730.43505859375,218.65826416015625,815.9798583984375,145.53317260742188,748.1463012695312,165.46780395507812,806.88427734375,407.2994384765625,762.4379272460938,408.663818359375,799.3252563476562,518.71728515625,760.5250244140625,518.7026977539062,792.5829467773438,626.598876953125,764.43603515625,626.604736328125,Tadasana,0.9999564
751,25.03327212713936,787.6703491210938,215.6453399658203,795.1677856445312,208.1400604248047,777.8590698242188,208.74710083007807,804.1181030273438,210.9049835205078,760.5557250976562,212.07757568359372,815.677490234375,249.7001190185547,746.302734375,253.14854431152344,832.37255859375,209.01905822753903,732.4598388671875,218.00010681152344,815.529541015625,156.30772399902344,750.587158203125,164.5238800048828,807.4471435546875,407.0573425292969,762.613037109375,408.2783203125,799.436767578125,518.56787109375,759.8818359375,518.6356201171875,793.2769775390625,628.8759765625,765.298828125,629.2301635742188,Tadasana,0.99995655
752,25.066605378973104,787.3582153320312,216.47085571289065,794.742919921875,208.8417510986328,777.3942260742188,209.60975646972656,803.7432861328125,211.46194458007807,760.2225341796875,213.06846618652344,815.1488037109375,250.59283447265625,746.5612182617188,254.18994140625,831.580078125,209.05172729492188,733.2117309570312,218.1973876953125,816.0485229492188,155.33213806152344,752.1519775390625,163.72537231445312,806.8555908203125,408.3665161132813,762.6221313476562,409.6726379394531,798.521240234375,520.0604248046875,760.9453125,520.0874633789062,791.863037109375,629.5020141601562,765.9736938476562,629.4771728515625,Tadasana,0.99995667
753,25.099938630806847,786.2014770507812,217.0437469482422,794.0203247070312,209.2596740722656,776.20263671875,210.0669708251953,804.0822143554688,211.5022125244141,759.8585205078125,213.25180053710935,815.7116088867188,250.2437744140625,746.9469604492188,254.0965576171875,831.4383544921875,206.7185821533203,732.7578735351562,216.13723754882807,815.3261108398438,150.82601928710938,751.994384765625,158.9445343017578,807.31591796875,407.9078674316406,762.8527221679688,409.2960815429688,799.15478515625,517.6998901367188,760.4992065429688,517.8804931640625,792.9781494140625,626.7627563476562,766.0292358398438,626.9223022460938,Tadasana,0.9999567
754,25.133271882640585,786.5505981445312,216.89874267578125,794.65185546875,209.24668884277344,776.1045532226562,210.4795684814453,805.1354370117188,211.2502899169922,759.4502563476562,213.8375396728516,816.8609008789062,246.1907501220703,746.584228515625,252.165283203125,829.6326904296875,198.60919189453125,731.5137939453125,212.6946258544922,813.2593994140625,143.4624481201172,750.3378295898438,158.71905517578125,807.9150390625,408.33538818359375,762.0480346679688,410.4540100097656,799.1417846679688,516.6317138671875,761.3714599609375,517.98974609375,787.7577514648438,629.620361328125,766.9688110351562,632.595947265625,Tadasana,0.9999568
755,25.166605134474327,786.6980590820312,217.51907348632807,794.2958984375,209.6971740722656,776.7115478515625,210.5867919921875,803.7512817382812,211.65707397460935,759.77587890625,213.36431884765625,816.1821899414062,249.51744079589844,746.1605224609375,253.19081115722656,833.1161499023438,205.246826171875,732.4766845703125,213.9689483642578,814.9930419921875,147.03488159179688,752.9464111328125,154.06393432617188,808.0125732421875,405.5519104003906,762.6832275390625,406.8123474121094,799.8430786132812,517.2279663085938,759.6264038085938,517.3088989257812,792.2176513671875,626.2943725585938,765.0037841796875,627.2113647460938,Tadasana,0.99995685
756,25.19993838630807,785.6423950195312,218.10276794433597,793.45703125,210.2453765869141,775.7830200195312,210.98550415039065,803.337158203125,212.0714874267578,759.5757446289062,213.4513397216797,816.092041015625,250.15179443359372,745.964599609375,253.22833251953125,833.541015625,204.04415893554688,731.4534912109375,212.79676818847656,815.3634643554688,142.60044860839844,752.4578247070312,152.62255859375,807.273193359375,406.6499938964844,762.0884399414062,407.55657958984375,799.4904174804688,519.6948852539062,760.123046875,519.0568237304688,791.2239379882812,628.1008911132812,765.4368286132812,628.5343627929688,Tadasana,0.9999569
757,25.233271638141808,786.6099243164062,219.17550659179688,794.986083984375,210.7620391845703,775.6423950195312,213.289794921875,805.7409057617188,211.4333953857422,758.7486572265625,216.5321350097656,818.2459106445312,249.9371795654297,749.6012573242188,252.13479614257807,832.1726684570312,246.5216827392578,737.1103515625,204.4701690673828,825.7576293945312,261.32769775390625,745.8812866210938,140.98631286621094,806.8696899414062,404.0138244628906,762.0032958984375,407.0711975097656,795.53857421875,515.767822265625,763.8324584960938,523.1839599609375,785.9848022460938,627.2030029296875,771.6740112304688,633.4732055664062,Tadasana,0.99995697
758,25.26660488997555,785.4456176757812,218.45599365234372,792.9884033203125,210.4410858154297,775.533935546875,211.49278259277344,802.3966064453125,212.28086853027344,758.9088745117188,213.86582946777344,814.9995727539062,253.92323303222656,746.2149047851562,252.0890045166016,830.14013671875,233.5832672119141,731.2843017578125,216.86106872558597,815.2378540039062,203.6735382080078,749.39892578125,162.33706665039062,806.5836181640625,404.94476318359375,762.5997314453125,404.7123107910156,797.2836303710938,517.4813232421875,760.3018188476562,518.0505981445312,789.3211059570312,625.9885864257812,764.9171752929688,628.656494140625,Tadasana,0.999957
759,25.29993814180929,785.205078125,219.65328979492188,793.8670043945312,211.4894256591797,774.3760986328125,213.86151123046875,805.0009155273438,212.20269775390625,758.09521484375,217.1630096435547,817.1098022460938,247.352294921875,749.343505859375,253.13072204589844,830.2462768554688,227.91094970703125,736.4891967773438,205.3546142578125,821.9130249023438,224.21011352539065,743.15966796875,142.38775634765625,807.0037231445312,403.4015197753906,762.4172973632812,407.2460632324219,796.0114135742188,515.4141235351562,763.54638671875,522.6951904296875,785.874267578125,625.752197265625,771.405517578125,632.9825439453125,Tadasana,0.9999571
